GEOID,building_count,damage_score_mean,damage_score_std,share_no-damage,share_minor-damage,share_major-damage,share_destroyed,income_2017,pov_rate_2017,median_home_value_2017,renter_pct_2017,median_year_built_2017,pop_density_2017,exposure_proxy,building_density,median_building_age
290970105004,475,1.408421052631579,1.2019378830294587,0.30526315789473685,0.27578947368421053,0.12421052631578948,0.29473684210526313,47386,,87400,0.3223880597014925,1985,696,0.0,0.696,35
290970105005,351,2.0655270655270654,1.1532474365805674,0.1396011396011396,0.21367521367521367,0.08831908831908832,0.5584045584045584,28617,,151100,0.1822429906542056,2014,567,0.0,0.567,6
290970105006,724,0.14226519337016574,0.4374367135935753,0.8839779005524862,0.09806629834254144,0.009668508287292817,0.008287292817679558,43382,,108000,0.4681818181818182,1987,1394,0.0,1.394,33
290970107001,783,1.280970625798212,1.2583157979909692,0.39719029374201786,0.21711366538952745,0.09323116219667944,0.29246487867177523,22688,,94700,0.4205378973105134,1957,763,0.0,0.763,63
290970107002,496,0.7782258064516129,1.0245519727510337,0.5262096774193549,0.3024193548387097,0.038306451612903226,0.13306451612903225,44000,,98500,0.239010989010989,1961,978,0.0,0.978,59
290970107003,613,0.2936378466557912,0.56177994959584,0.7438825448613376,0.23491027732463296,0.004893964110929853,0.01631321370309951,52273,,117600,0.0,1967,961,0.0,0.961,53
290970108001,446,0.0,0.0,1.0,0.0,0.0,0.0,34444,,63200,0.4381188118811881,1949,947,0.0,0.947,71
290970108002,517,0.0019342359767891683,0.04397994971335424,0.9980657640232108,0.0019342359767891683,0.0,0.0,21793,,66700,0.7118155619596542,1939,844,0.0,0.844,81
290970108003,772,1.3380829015544042,1.2469211695114277,0.37176165803108807,0.211139896373057,0.12435233160621761,0.2927461139896373,33819,,70300,0.511727078891258,1947,1294,0.0,1.294,73
290970108004,529,0.12287334593572778,0.36153406445548153,0.8865784499054821,0.10586011342155009,0.005671077504725898,0.001890359168241966,38889,,68200,0.5721153846153846,1964,478,0.0,0.478,56
290970108005,625,2.0256,1.0798195480774824,0.1216,0.2048,0.2,0.4736,23750,,91800,0.2532894736842105,2011,801,0.0,0.801,9
290970110005,26,0.0,0.0,1.0,0.0,0.0,0.0,30139,,38700,0.6012461059190031,1948,710,0.0,0.71,72
291450205011,23,0.043478260869565216,0.20851441405707477,0.9565217391304348,0.043478260869565216,0.0,0.0,57829,,159300,0.2524822695035461,1980,1757,0.0,1.757,40
291450205012,144,0.006944444444444444,0.08333333333333333,0.9930555555555556,0.006944444444444444,0.0,0.0,50500,,193300,0.4633757961783439,1988,1539,0.0,1.539,32
291450205021,122,0.06557377049180328,0.2485563247617214,0.9344262295081968,0.06557377049180328,0.0,0.0,58636,,136800,0.312007874015748,1977,2329,0.0,2.329,43
291450205023,161,0.012422360248447204,0.11110679770785588,0.9875776397515528,0.012422360248447204,0.0,0.0,37105,,121300,0.3333333333333333,1981,1879,0.0,1.879,39
291450206011,104,0.038461538461538464,0.1932389698720778,0.9615384615384616,0.038461538461538464,0.0,0.0,96042,,331300,0.1096256684491978,1998,1049,0.0,1.049,22
370610906001,65,1.7076923076923076,0.6548634619874236,0.1076923076923077,0.07692307692307693,0.8153846153846154,0.0,31956,,77700,0.0722100656455142,1990,1115,0.0,1.115,30
371419202042,404,2.012376237623762,0.30275049637742496,0.012376237623762377,0.0024752475247524753,0.9455445544554455,0.039603960396039604,35660,,100800,0.2516778523489933,1991,1864,0.0,1.864,29
371419203001,1402,0.1825962910128388,0.5687905883585097,0.9015691868758916,0.017118402282453638,0.07845934379457917,0.0028530670470756064,35363,,105700,0.2622036262203626,1985,1589,0.0,1.589,35
371419203002,881,0.1021566401816118,0.4248073124473014,0.9375709421112373,0.02724177071509648,0.03064699205448354,0.004540295119182747,40962,,103100,0.1869009584664537,1975,1786,0.0,1.786,45
371419204011,239,0.008368200836820083,0.09128548805315306,0.9916317991631799,0.008368200836820083,0.0,0.0,31029,,142700,0.4024390243902439,1988,2415,0.0,2.415,32
371419204021,235,0.0,0.0,1.0,0.0,0.0,0.0,38214,,107700,0.224907063197026,1982,1254,0.0,1.254,38
371419204022,664,0.01957831325301205,0.2082226804581596,0.9894578313253012,0.004518072289156626,0.0030120481927710845,0.0030120481927710845,42500,,114000,0.3768115942028985,1970,2126,0.0,2.126,50
371419204031,778,0.9151670951156813,1.0009011565566508,0.5295629820051414,0.042416452442159386,0.41131105398457585,0.016709511568123392,31850,,119300,0.3199195171026157,1993,1292,0.0,1.292,27
371419204032,358,0.0223463687150838,0.1967610919661375,0.9832402234636871,0.013966480446927373,0.0,0.002793296089385475,54464,,165100,0.2758620689655172,1982,2639,0.0,2.639,38
400272016021,435,0.0,0.0,1.0,0.0,0.0,0.0,61154,,94500,0.3125,1971,1694,0.0,1.694,49
400272016022,410,0.0,0.0,1.0,0.0,0.0,0.0,71591,,101600,0.1666666666666666,1976,880,0.0,0.88,44
400272016023,356,0.0,0.0,1.0,0.0,0.0,0.0,58750,,102600,0.1634615384615384,1970,574,0.0,0.574,50
400272016031,75,0.0,0.0,1.0,0.0,0.0,0.0,51528,,82100,0.681265206812652,1971,1091,0.0,1.091,49
400272016032,250,0.008,0.08926293455821276,0.992,0.008,0.0,0.0,41165,,87800,0.7373029772329247,1968,1266,0.0,1.266,52
400272016033,585,0.008547008547008548,0.09213287899863418,0.9914529914529915,0.008547008547008548,0.0,0.0,56528,,92500,0.1576923076923077,1962,656,0.0,0.656,58
400272016034,622,0.001607717041800643,0.040096346988231286,0.9983922829581994,0.001607717041800643,0.0,0.0,49138,,74600,0.2535714285714285,1967,797,0.0,0.797,53
400272016041,486,1.199588477366255,1.2888418182080386,0.46502057613168724,0.15432098765432098,0.09670781893004116,0.2839506172839506,55111,,117000,0.4175126903553299,2004,2258,0.0,2.258,16
400272016042,948,1.5506329113924051,1.375824460610093,0.3924050632911392,0.0938818565400844,0.08438818565400844,0.4293248945147679,56727,,104700,0.4466666666666666,1973,880,0.0,0.88,47
400272016071,395,0.0,0.0,1.0,0.0,0.0,0.0,87056,,243800,0.2806201550387597,2005,2031,0.0,2.031,15
400272016072,123,0.0,0.0,1.0,0.0,0.0,0.0,88272,,173000,0.2820685023505708,1998,3869,0.0,3.869,22
400272016111,1263,1.283452098178939,1.3413230420194286,0.46080760095011875,0.13143309580364212,0.07125890736342043,0.33650039588281866,80529,,154200,0.0832137733142037,1996,1944,0.0,1.944,24
400272016121,37,0.0,0.0,1.0,0.0,0.0,0.0,66170,,117600,0.3696498054474708,1981,1471,0.0,1.471,39
400272016122,102,0.0,0.0,1.0,0.0,0.0,0.0,66813,,149300,0.4293286219081272,2004,1053,0.0,1.053,16
400272016123,665,0.0,0.0,1.0,0.0,0.0,0.0,72132,,134900,0.1410867492850333,1987,2953,0.0,2.953,33
400272020073,96,0.0,0.0,1.0,0.0,0.0,0.0,55655,,162500,0.039647577092511,1993,679,0.0,0.679,27
400272021021,764,0.002617801047120419,0.05113091154292764,0.9973821989528796,0.002617801047120419,0.0,0.0,62019,,94400,0.3995680345572354,1965,1162,0.0,1.162,55
400272021022,738,0.0013550135501355014,0.03681050869161552,0.9986449864498645,0.0013550135501355014,0.0,0.0,31140,,89800,0.6343792633015006,1975,1391,0.0,1.391,45
400272021041,426,0.6408450704225352,1.1272551731316707,0.715962441314554,0.0892018779342723,0.03286384976525822,0.1619718309859155,67669,,113900,0.189127972819932,1978,2539,0.0,2.539,42
400272021051,1072,0.0,0.0,1.0,0.0,0.0,0.0,54063,,145300,0.4233918128654971,1989,2337,0.0,2.337,31
400272021052,1208,0.6937086092715232,1.1458191663957793,0.6879139072847682,0.09850993377483444,0.04552980132450331,0.16804635761589404,37404,,114900,0.4786324786324786,1985,330,0.0,0.33,35
400272021061,668,0.1062874251497006,0.5099513349718159,0.9520958083832335,0.01347305389221557,0.010479041916167664,0.023952095808383235,82045,,152600,0.1285714285714285,2000,1420,0.0,1.42,20
400272021062,742,0.0,0.0,1.0,0.0,0.0,0.0,72841,,140200,0.1898110106820049,1989,3426,0.0,3.426,31
400272021063,598,0.006688963210702341,0.08158033053528618,0.9933110367892977,0.006688963210702341,0.0,0.0,68063,,124200,0.2529182879377432,1979,2040,0.0,2.04,41
400272021071,1459,0.1864290610006854,0.6421902334122911,0.9054146675805346,0.0411240575736806,0.015078821110349555,0.03838245373543523,103846,,220100,0.116412213740458,2006,3119,0.0,3.119,14
400272022011,351,0.002849002849002849,0.053376051268362375,0.9971509971509972,0.002849002849002849,0.0,0.0,82222,,191200,0.1383363471971067,2001,3223,0.0,3.223,19
400272022051,731,0.3488372093023256,0.7657447906592575,0.7879616963064295,0.11764705882352941,0.05198358413132695,0.04240766073871409,95453,,183300,0.193935119887165,2003,4288,0.0,4.288,17
400272022052,309,0.0,0.0,1.0,0.0,0.0,0.0,64407,,135600,0.2181987000928505,1999,2902,0.0,2.902,21
400370207061,744,0.028225806451612902,0.18852426137201256,0.9758064516129032,0.020161290322580645,0.004032258064516129,0.0,42260,,101400,0.2522639068564036,1985,1974,0.0,1.974,35
400370207062,864,0.1412037037037037,0.5683555063793169,0.9340277777777778,0.016203703703703703,0.024305555555555556,0.02546296296296296,54091,,121800,0.2001763668430335,1984,3051,0.0,3.051,36
401139400011,362,0.23204419889502761,0.6584382750341642,0.861878453038674,0.07734806629834254,0.027624309392265192,0.03314917127071823,41000,,74700,0.1179245283018868,1977,1100,0.0,1.1,43
401139400072,169,0.011834319526627219,0.10846140856771377,0.9881656804733728,0.011834319526627219,0.0,0.0,58393,,144200,0.1557971014492753,1979,1285,0.0,1.285,41
401139400091,111,0.018018018018018018,0.13361967614920287,0.9819819819819819,0.018018018018018018,0.0,0.0,72292,,164600,0.0705363703159441,1995,3735,0.0,3.735,25
401179572001,732,0.1598360655737705,0.5464713072444036,0.907103825136612,0.040983606557377046,0.036885245901639344,0.015027322404371584,45057,,99200,0.2401263823064771,1980,1529,0.0,1.529,40
401179572002,243,0.32510288065843623,0.7907441636503166,0.823045267489712,0.0823045267489712,0.0411522633744856,0.053497942386831275,60000,,109800,0.1132530120481927,1978,2178,0.0,2.178,42
401179572003,404,0.32425742574257427,0.8749651212158263,0.8663366336633663,0.024752475247524754,0.027227722772277228,0.08168316831683169,46875,,98300,0.1008403361344537,1986,635,0.0,0.635,34
401430095001,223,0.17488789237668162,0.5119269910172978,0.8834080717488789,0.05829596412556054,0.05829596412556054,0.0,72333,,131800,0.1108870967741935,1985,1322,0.0,1.322,35
401430095002,89,1.0337078651685394,1.1525607674992002,0.4943820224719101,0.12359550561797752,0.23595505617977527,0.14606741573033707,67200,,165400,0.1306306306306306,1988,2636,0.0,2.636,32
481576710012,66,0.42424242424242425,0.49801470662887853,0.5757575757575758,0.42424242424242425,0.0,0.0,88774,,192500,0.1709770114942528,1977,1475,0.0,1.475,43
481576715014,41,0.0,0.0,1.0,0.0,0.0,0.0,110865,,247100,0.2503242542153048,1993,2359,0.0,2.359,27
482012114003,41,0.0,0.0,1.0,0.0,0.0,0.0,49402,,203200,0.3572679509632224,2003,1116,0.0,1.116,17
482012408021,144,0.6597222222222222,0.9173021742824328,0.6458333333333334,0.04861111111111111,0.3055555555555556,0.0,42414,,144400,0.5077821011673151,2003,2921,0.0,2.921,17
482014111001,96,0.0,0.0,1.0,0.0,0.0,0.0,245833,,2000001,0.0333333333333333,1939,1603,0.0,1.603,81
482014112001,141,0.475177304964539,0.8244613850758907,0.7375886524822695,0.04964539007092199,0.2127659574468085,0.0,178333,,2000001,0.1722488038277512,1965,1059,0.0,1.059,55
482014112002,44,0.0,0.0,1.0,0.0,0.0,0.0,250001,,2000001,0.0583090379008746,1951,985,0.0,0.985,69
482014302001,169,0.5266272189349113,0.8664726574794391,0.7218934911242604,0.029585798816568046,0.2485207100591716,0.0,76518,,757100,0.6471408647140865,1966,1571,0.0,1.571,54
482014303001,25,1.8,0.40824829046386313,0.0,0.2,0.8,0.0,250001,,1326900,0.0,1973,1142,0.0,1.142,47
482014303003,24,0.25,0.4423258684646914,0.75,0.25,0.0,0.0,250001,,1316700,0.009090909090909,1968,1785,0.0,1.785,52
482014304002,142,1.2183098591549295,0.9079334901055798,0.2746478873239437,0.28169014084507044,0.39436619718309857,0.04929577464788732,250001,,1679300,0.0,1979,1972,0.0,1.972,41
482014306002,81,1.0493827160493827,0.49752473727195806,0.09876543209876543,0.7530864197530864,0.14814814814814814,0.0,250001,,1314200,0.0116959064327485,1973,2903,0.0,2.903,47
482014307001,25,0.0,0.0,1.0,0.0,0.0,0.0,122872,,-666666666,0.4762979683972912,1976,1144,0.0,1.144,44
482014308001,297,1.3131313131313131,0.8657889463318983,0.25252525252525254,0.19528619528619529,0.5387205387205387,0.013468013468013467,118811,,744900,0.5110316040548599,2002,3821,0.0,3.821,18
482014308002,41,0.0,0.0,1.0,0.0,0.0,0.0,152188,,613900,0.2176165803108808,1967,1740,0.0,1.74,53
482014309001,211,1.7156398104265402,0.538686182279638,0.0,0.32701421800947866,0.6303317535545023,0.04265402843601896,83229,,554400,0.1124763705103969,1980,2039,0.0,2.039,40
482014309002,185,1.4216216216216215,0.7189723701889954,0.10810810810810811,0.3891891891891892,0.4756756756756757,0.02702702702702703,250001,,481600,0.0561056105610561,1983,753,0.0,0.753,37
482014309003,305,1.7442622950819673,0.6490186392800079,0.09836065573770492,0.07540983606557378,0.8098360655737705,0.01639344262295082,101369,,589700,0.052930056710775,1973,1445,0.0,1.445,47
482014309004,372,2.067204301075269,0.25071269019990405,0.0,0.0,0.9327956989247311,0.06720430107526881,89239,,434400,0.2374213836477987,1976,1881,0.0,1.881,44
482014311011,396,1.595959595959596,0.8409661944070842,0.21212121212121213,0.0,0.7676767676767676,0.020202020202020204,98269,,314300,0.0,1978,555,0.0,0.555,42
482014311012,85,0.4,0.7432233529572064,0.7529411764705882,0.09411764705882353,0.15294117647058825,0.0,42625,,-666666666,0.9886831275720164,1989,1625,0.0,1.625,31
482014311021,38,0.5789473684210527,0.91921173478762,0.7105263157894737,0.0,0.2894736842105263,0.0,40276,,666700,0.917753259779338,1977,2417,0.0,2.417,43
482014311022,46,2.0,0.0,0.0,0.0,1.0,0.0,44186,,181300,0.687624750499002,1989,1434,0.0,1.434,31
482014316001,97,0.6907216494845361,0.4645971539558949,0.30927835051546393,0.6907216494845361,0.0,0.0,250001,,1337100,0.0,1975,907,0.0,0.907,45
482014316003,88,1.2840909090909092,0.6242027307788773,0.09090909090909091,0.5340909090909091,0.375,0.0,98452,,273600,0.1479885057471264,1969,1241,0.0,1.241,51
482014501001,59,0.0,0.0,1.0,0.0,0.0,0.0,101250,,437700,0.2670089858793324,1966,2012,0.0,2.012,54
482014502001,47,0.1276595744680851,0.49418449629033084,0.9361702127659575,0.0,0.06382978723404255,0.0,170139,,627000,0.0671031096563011,1967,1868,0.0,1.868,53
482014502002,292,0.4143835616438356,0.6602602554691744,0.6815068493150684,0.2226027397260274,0.0958904109589041,0.0,108750,,666900,0.3216019417475728,1965,2196,0.0,2.196,55
482014502003,183,0.0,0.0,1.0,0.0,0.0,0.0,92625,,474400,0.0358126721763085,1967,1047,0.0,1.047,53
482014505001,496,0.7076612903225806,0.9305270442031673,0.6209677419354839,0.05040322580645161,0.3286290322580645,0.0,150662,,384000,0.0809248554913294,1982,1166,0.0,1.166,38
482014505002,637,1.9513343799058085,0.35353419096008093,0.02040816326530612,0.026687598116169546,0.9340659340659341,0.018838304552590265,161548,,426700,0.0421875,1979,1626,0.0,1.626,41
482014506001,371,1.7466307277628033,0.6620673771740435,0.0646900269541779,0.18328840970350405,0.692722371967655,0.05929919137466307,140278,,458100,0.1630434782608695,1966,1209,0.0,1.209,54
482014506002,218,1.1697247706422018,0.9075215234939527,0.3211009174311927,0.20642201834862386,0.4541284403669725,0.01834862385321101,104537,,481000,0.3879310344827586,1967,1584,0.0,1.584,53
482014506003,239,1.209205020920502,0.9734711110291342,0.38493723849372385,0.02510460251046025,0.5857740585774058,0.0041841004184100415,98224,,355700,0.6973262032085561,1990,1968,0.0,1.968,30
482014507001,323,1.0061919504643964,0.9684264243803496,0.4148606811145511,0.21362229102167182,0.3219814241486068,0.04953560371517028,147125,,520500,0.1354838709677419,1966,1499,0.0,1.499,54
482014507002,588,1.717687074829932,0.803671361064868,0.11224489795918367,0.16666666666666666,0.6122448979591837,0.10884353741496598,217593,,739000,0.0634095634095634,1967,2974,0.0,2.974,53
482014507003,991,2.012108980827447,0.522092422088361,0.015136226034308779,0.08476286579212916,0.7729566094853683,0.12714429868819374,190078,,602100,0.0145808019441069,1967,2210,0.0,2.21,53
482014508011,239,2.192468619246862,0.40556239360121604,0.0,0.0041841004184100415,0.799163179916318,0.19665271966527198,91150,,650000,0.6519916142557652,1994,681,0.0,0.681,26
482014508012,139,2.0071942446043165,0.08481889296799706,0.0,0.0,0.9928057553956835,0.007194244604316547,37344,,385700,0.956989247311828,1976,986,0.0,0.986,44
482014509002,259,0.19305019305019305,0.3954562194502705,0.806949806949807,0.19305019305019305,0.0,0.0,78650,,311300,0.491103202846975,1977,1984,0.0,1.984,43
482014511001,312,1.8076923076923077,0.5795594802905547,0.05448717948717949,0.11858974358974358,0.7916666666666666,0.035256410256410256,83966,,154900,0.2364672364672364,-666666666,719,0.0,0.719,666668686
482014511002,332,1.4337349397590362,0.5908214586455619,0.05120481927710843,0.463855421686747,0.48493975903614456,0.0,67813,,168300,0.3723404255319149,1976,1191,0.0,1.191,44
482014511003,177,1.0056497175141244,0.6867013968408795,0.23163841807909605,0.5310734463276836,0.23728813559322035,0.0,135688,,350300,0.0601719197707736,-666666666,759,0.0,0.759,666668686
482014512001,491,1.9164969450101832,0.40298978248408013,0.004073319755600814,0.11405295315682282,0.8431771894093686,0.038696537678207736,137784,,323400,0.1715265866209262,1970,1641,0.0,1.641,50
482014512002,445,1.7685393258426967,0.4379506702285074,0.006741573033707865,0.21797752808988763,0.7752808988764045,0.0,136034,,331000,0.0779467680608365,1976,1295,0.0,1.295,44
482014514011,36,0.0,0.0,1.0,0.0,0.0,0.0,51250,,191300,0.6501272264631043,1986,1389,0.0,1.389,34
482014543022,107,0.0,0.0,1.0,0.0,0.0,0.0,55734,,119400,0.296127562642369,1987,4647,0.0,4.647,33
482014544001,90,0.8111111111111111,1.0588784022075777,0.6,0.05555555555555555,0.2777777777777778,0.06666666666666667,81500,,-666666666,1.0,2008,496,0.0,0.496,12
482015224013,64,0.0,0.0,1.0,0.0,0.0,0.0,50721,,178700,0.538562091503268,1970,1953,0.0,1.953,50
482015224014,106,0.0,0.0,1.0,0.0,0.0,0.0,47227,,338900,0.8805620608899297,1975,1600,0.0,1.6,45
482015224021,73,0.0273972602739726,0.16436770598316272,0.9726027397260274,0.0273972602739726,0.0,0.0,53047,,202100,0.4542682926829268,1966,3161,0.0,3.161,54
482015405021,558,1.5573476702508962,0.7900467846883235,0.1827956989247312,0.08243727598566308,0.7293906810035843,0.005376344086021506,95323,,122300,0.1909385113268608,1978,1822,0.0,1.822,42
482015405022,860,2.031395348837209,0.27328111463313415,0.0,0.022093023255813953,0.9244186046511628,0.053488372093023255,74731,,143500,0.1488833746898263,1977,2099,0.0,2.099,43
482015405023,631,0.9144215530903328,0.8831570029457886,0.4358161648177496,0.21394611727416799,0.3502377179080824,0.0,70375,,141200,0.231578947368421,1977,1323,0.0,1.323,43
482015406011,1427,1.1878065872459707,0.8805470673852943,0.2985283812193413,0.22775052557813594,0.4611072179397337,0.012613875262789068,73929,,156000,0.1422319474835886,1991,2734,0.0,2.734,29
482015407001,490,1.9244897959183673,0.3139761575391127,0.00816326530612245,0.0653061224489796,0.9204081632653062,0.006122448979591836,149600,,408700,0.0461309523809523,-666666666,1863,0.0,1.863,666668686
482015407002,433,2.0115473441108547,0.15915185561866724,0.0,0.006928406466512702,0.9745958429561201,0.018475750577367205,66773,,131100,0.3151969981238274,1994,3473,0.0,3.473,26
482015407003,168,1.8452380952380953,0.3627588109849965,0.0,0.15476190476190477,0.8452380952380952,0.0,70636,,125200,0.0670194003527336,1985,1810,0.0,1.81,35
482015409011,107,0.0,0.0,1.0,0.0,0.0,0.0,109028,,229400,0.1825922421948912,1993,2600,0.0,2.6,27
482015412031,403,0.0,0.0,1.0,0.0,0.0,0.0,143293,,223400,0.0612244897959183,1986,1611,0.0,1.611,34
482015412032,59,0.0,0.0,1.0,0.0,0.0,0.0,104545,,193300,0.0829383886255924,1985,1075,0.0,1.075,35
482015514003,35,0.0,0.0,1.0,0.0,0.0,0.0,64583,,165900,0.4890829694323144,1999,3008,0.0,3.008,21
482015522002,82,0.7195121951219512,1.0573013661495896,0.6463414634146342,0.07317073170731707,0.1951219512195122,0.08536585365853659,48409,,204400,0.5613107822410148,1999,2423,0.0,2.423,21
482015523011,38,0.7894736842105263,0.9345585671882628,0.5526315789473685,0.10526315789473684,0.34210526315789475,0.0,79309,,156500,0.2292358803986711,1982,2536,0.0,2.536,38
482015530022,21,1.5714285714285714,0.5070925528371099,0.0,0.42857142857142855,0.5714285714285714,0.0,100179,,281000,0.1433408577878104,1991,2531,0.0,2.531,29
482015534012,46,0.2608695652173913,0.44396108982135185,0.7391304347826086,0.2608695652173913,0.0,0.0,115893,,202100,0.0631741140215716,1989,1880,0.0,1.88,31
482015535002,48,0.0,0.0,1.0,0.0,0.0,0.0,71202,,156000,0.1750524109014675,1979,2530,0.0,2.53,41
482015543021,44,0.25,0.4380187953915665,0.75,0.25,0.0,0.0,57372,,202200,0.6732283464566929,1982,2424,0.0,2.424,38
482015545011,80,0.0,0.0,1.0,0.0,0.0,0.0,101583,,251000,0.0160295930949445,2005,2739,0.0,2.739,15
