name,path,subdir,scene_id,disaster,kind,origin,split
portugal-wildfire_00000340_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000340_post_disaster.json,labels,portugal-wildfire_00000340,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000340_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000340_post_disaster.png,images,portugal-wildfire_00000340,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000340_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000340_post_disaster.png,masks,portugal-wildfire_00000340,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000340_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000340_post_disaster_rgb.png,masks,portugal-wildfire_00000340,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000340_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000340_pre_disaster.json,labels,portugal-wildfire_00000340,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000340_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000340_pre_disaster.png,images,portugal-wildfire_00000340,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000340_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000340_pre_disaster.png,masks,portugal-wildfire_00000340,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000341_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000341_post_disaster.json,labels,portugal-wildfire_00000341,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000341_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000341_post_disaster.png,images,portugal-wildfire_00000341,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000341_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000341_post_disaster.png,masks,portugal-wildfire_00000341,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000341_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000341_post_disaster_rgb.png,masks,portugal-wildfire_00000341,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000341_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000341_pre_disaster.json,labels,portugal-wildfire_00000341,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000341_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000341_pre_disaster.png,images,portugal-wildfire_00000341,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000341_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000341_pre_disaster.png,masks,portugal-wildfire_00000341,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000342_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000342_post_disaster.json,labels,portugal-wildfire_00000342,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000342_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000342_post_disaster.png,images,portugal-wildfire_00000342,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000342_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000342_post_disaster.png,masks,portugal-wildfire_00000342,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000342_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000342_post_disaster_rgb.png,masks,portugal-wildfire_00000342,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000342_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000342_pre_disaster.json,labels,portugal-wildfire_00000342,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000342_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000342_pre_disaster.png,images,portugal-wildfire_00000342,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000342_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000342_pre_disaster.png,masks,portugal-wildfire_00000342,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000343_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000343_post_disaster.json,labels,portugal-wildfire_00000343,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000343_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000343_post_disaster.png,images,portugal-wildfire_00000343,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000343_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000343_post_disaster.png,masks,portugal-wildfire_00000343,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000343_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000343_post_disaster_rgb.png,masks,portugal-wildfire_00000343,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000343_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000343_pre_disaster.json,labels,portugal-wildfire_00000343,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000343_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000343_pre_disaster.png,images,portugal-wildfire_00000343,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000343_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000343_pre_disaster.png,masks,portugal-wildfire_00000343,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000344_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000344_post_disaster.json,labels,portugal-wildfire_00000344,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000344_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000344_post_disaster.png,images,portugal-wildfire_00000344,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000344_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000344_post_disaster.png,masks,portugal-wildfire_00000344,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000344_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000344_post_disaster_rgb.png,masks,portugal-wildfire_00000344,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000344_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000344_pre_disaster.json,labels,portugal-wildfire_00000344,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000344_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000344_pre_disaster.png,images,portugal-wildfire_00000344,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000344_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000344_pre_disaster.png,masks,portugal-wildfire_00000344,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000345_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000345_post_disaster.json,labels,portugal-wildfire_00000345,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000345_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000345_post_disaster.png,images,portugal-wildfire_00000345,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000345_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000345_post_disaster.png,masks,portugal-wildfire_00000345,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000345_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000345_post_disaster_rgb.png,masks,portugal-wildfire_00000345,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000345_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000345_pre_disaster.json,labels,portugal-wildfire_00000345,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000345_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000345_pre_disaster.png,images,portugal-wildfire_00000345,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000345_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000345_pre_disaster.png,masks,portugal-wildfire_00000345,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000346_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000346_post_disaster.json,labels,portugal-wildfire_00000346,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000346_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000346_post_disaster.png,images,portugal-wildfire_00000346,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000346_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000346_post_disaster.png,masks,portugal-wildfire_00000346,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000346_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000346_post_disaster_rgb.png,masks,portugal-wildfire_00000346,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000346_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000346_pre_disaster.json,labels,portugal-wildfire_00000346,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000346_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000346_pre_disaster.png,images,portugal-wildfire_00000346,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000346_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000346_pre_disaster.png,masks,portugal-wildfire_00000346,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000347_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000347_post_disaster.json,labels,portugal-wildfire_00000347,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000347_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000347_post_disaster.png,images,portugal-wildfire_00000347,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000347_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000347_post_disaster.png,masks,portugal-wildfire_00000347,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000347_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000347_post_disaster_rgb.png,masks,portugal-wildfire_00000347,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000347_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000347_pre_disaster.json,labels,portugal-wildfire_00000347,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000347_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000347_pre_disaster.png,images,portugal-wildfire_00000347,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000347_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000347_pre_disaster.png,masks,portugal-wildfire_00000347,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000348_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000348_post_disaster.json,labels,portugal-wildfire_00000348,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000348_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000348_post_disaster.png,images,portugal-wildfire_00000348,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000348_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000348_post_disaster.png,masks,portugal-wildfire_00000348,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000348_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000348_post_disaster_rgb.png,masks,portugal-wildfire_00000348,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000348_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000348_pre_disaster.json,labels,portugal-wildfire_00000348,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000348_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000348_pre_disaster.png,images,portugal-wildfire_00000348,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000348_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000348_pre_disaster.png,masks,portugal-wildfire_00000348,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000349_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000349_post_disaster.json,labels,portugal-wildfire_00000349,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000349_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000349_post_disaster.png,images,portugal-wildfire_00000349,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000349_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000349_post_disaster.png,masks,portugal-wildfire_00000349,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000349_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000349_post_disaster_rgb.png,masks,portugal-wildfire_00000349,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000349_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000349_pre_disaster.json,labels,portugal-wildfire_00000349,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000349_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000349_pre_disaster.png,images,portugal-wildfire_00000349,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000349_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000349_pre_disaster.png,masks,portugal-wildfire_00000349,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000350_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000350_post_disaster.json,labels,portugal-wildfire_00000350,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000350_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000350_post_disaster.png,images,portugal-wildfire_00000350,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000350_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000350_post_disaster.png,masks,portugal-wildfire_00000350,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000350_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000350_post_disaster_rgb.png,masks,portugal-wildfire_00000350,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000350_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000350_pre_disaster.json,labels,portugal-wildfire_00000350,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000350_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000350_pre_disaster.png,images,portugal-wildfire_00000350,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000350_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000350_pre_disaster.png,masks,portugal-wildfire_00000350,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000351_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000351_post_disaster.json,labels,portugal-wildfire_00000351,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000351_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000351_post_disaster.png,images,portugal-wildfire_00000351,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000351_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000351_post_disaster.png,masks,portugal-wildfire_00000351,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000351_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000351_post_disaster_rgb.png,masks,portugal-wildfire_00000351,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000351_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000351_pre_disaster.json,labels,portugal-wildfire_00000351,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000351_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000351_pre_disaster.png,images,portugal-wildfire_00000351,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000351_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000351_pre_disaster.png,masks,portugal-wildfire_00000351,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000352_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000352_post_disaster.json,labels,portugal-wildfire_00000352,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000352_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000352_post_disaster.png,images,portugal-wildfire_00000352,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000352_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000352_post_disaster.png,masks,portugal-wildfire_00000352,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000352_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000352_post_disaster_rgb.png,masks,portugal-wildfire_00000352,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000352_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000352_pre_disaster.json,labels,portugal-wildfire_00000352,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000352_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000352_pre_disaster.png,images,portugal-wildfire_00000352,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000352_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000352_pre_disaster.png,masks,portugal-wildfire_00000352,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000353_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000353_post_disaster.json,labels,portugal-wildfire_00000353,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000353_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000353_post_disaster.png,images,portugal-wildfire_00000353,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000353_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000353_post_disaster.png,masks,portugal-wildfire_00000353,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000353_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000353_post_disaster_rgb.png,masks,portugal-wildfire_00000353,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000353_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000353_pre_disaster.json,labels,portugal-wildfire_00000353,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000353_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000353_pre_disaster.png,images,portugal-wildfire_00000353,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000353_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000353_pre_disaster.png,masks,portugal-wildfire_00000353,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000354_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000354_post_disaster.json,labels,portugal-wildfire_00000354,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000354_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000354_post_disaster.png,images,portugal-wildfire_00000354,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000354_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000354_post_disaster.png,masks,portugal-wildfire_00000354,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000354_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000354_post_disaster_rgb.png,masks,portugal-wildfire_00000354,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000354_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000354_pre_disaster.json,labels,portugal-wildfire_00000354,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000354_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000354_pre_disaster.png,images,portugal-wildfire_00000354,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000354_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000354_pre_disaster.png,masks,portugal-wildfire_00000354,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000355_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000355_post_disaster.json,labels,portugal-wildfire_00000355,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000355_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000355_post_disaster.png,images,portugal-wildfire_00000355,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000355_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000355_post_disaster.png,masks,portugal-wildfire_00000355,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000355_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000355_post_disaster_rgb.png,masks,portugal-wildfire_00000355,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000355_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000355_pre_disaster.json,labels,portugal-wildfire_00000355,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000355_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000355_pre_disaster.png,images,portugal-wildfire_00000355,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000355_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000355_pre_disaster.png,masks,portugal-wildfire_00000355,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000356_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000356_post_disaster.json,labels,portugal-wildfire_00000356,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000356_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000356_post_disaster.png,images,portugal-wildfire_00000356,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000356_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000356_post_disaster.png,masks,portugal-wildfire_00000356,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000356_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000356_post_disaster_rgb.png,masks,portugal-wildfire_00000356,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000356_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000356_pre_disaster.json,labels,portugal-wildfire_00000356,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000356_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000356_pre_disaster.png,images,portugal-wildfire_00000356,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000356_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000356_pre_disaster.png,masks,portugal-wildfire_00000356,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000357_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000357_post_disaster.json,labels,portugal-wildfire_00000357,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000357_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000357_post_disaster.png,images,portugal-wildfire_00000357,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000357_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000357_post_disaster.png,masks,portugal-wildfire_00000357,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000357_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000357_post_disaster_rgb.png,masks,portugal-wildfire_00000357,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000357_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000357_pre_disaster.json,labels,portugal-wildfire_00000357,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000357_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000357_pre_disaster.png,images,portugal-wildfire_00000357,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000357_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000357_pre_disaster.png,masks,portugal-wildfire_00000357,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000358_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000358_post_disaster.json,labels,portugal-wildfire_00000358,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000358_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000358_post_disaster.png,images,portugal-wildfire_00000358,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000358_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000358_post_disaster.png,masks,portugal-wildfire_00000358,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000358_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000358_post_disaster_rgb.png,masks,portugal-wildfire_00000358,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000358_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000358_pre_disaster.json,labels,portugal-wildfire_00000358,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000358_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000358_pre_disaster.png,images,portugal-wildfire_00000358,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000358_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000358_pre_disaster.png,masks,portugal-wildfire_00000358,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000359_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000359_post_disaster.json,labels,portugal-wildfire_00000359,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000359_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000359_post_disaster.png,images,portugal-wildfire_00000359,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000359_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000359_post_disaster.png,masks,portugal-wildfire_00000359,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000359_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000359_post_disaster_rgb.png,masks,portugal-wildfire_00000359,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000359_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000359_pre_disaster.json,labels,portugal-wildfire_00000359,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000359_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000359_pre_disaster.png,images,portugal-wildfire_00000359,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000359_pre_disaster.png,xbd\tier3\masks\portugal-wildfire_00000359_pre_disaster.png,masks,portugal-wildfire_00000359,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000360_post_disaster.json,xbd\tier3\labels\portugal-wildfire_00000360_post_disaster.json,labels,portugal-wildfire_00000360,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000360_post_disaster.png,xbd\tier3\images\portugal-wildfire_00000360_post_disaster.png,images,portugal-wildfire_00000360,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000360_post_disaster.png,xbd\tier3\masks\portugal-wildfire_00000360_post_disaster.png,masks,portugal-wildfire_00000360,portugal-wildfire,post_disaster,tier3,test_ood
portugal-wildfire_00000360_post_disaster_rgb.png,xbd\tier3\masks\portugal-wildfire_00000360_post_disaster_rgb.png,masks,portugal-wildfire_00000360,portugal-wildfire,post_disaster_rgb,tier3,test_ood
portugal-wildfire_00000360_pre_disaster.json,xbd\tier3\labels\portugal-wildfire_00000360_pre_disaster.json,labels,portugal-wildfire_00000360,portugal-wildfire,pre_disaster,tier3,test_ood
portugal-wildfire_00000360_pre_disaster.png,xbd\tier3\images\portugal-wildfire_00000360_pre_disaster.png,images,portugal-wildfire_00000360,portugal-wildfire,pre_disaster,tier3,test_ood
